imdb_title_id,country
tt0085180,France
tt0085180,Switzerland
tt0085181,Argentina
tt0085181,Spain
tt0085182,France
tt0085182,Italy
tt0085183,Italy
tt0085187,France
tt0085190,Canada
tt0085190,France
tt0085190,Hungary
tt0085198,Poland
tt0085204,Australia
tt0085208,USA
tt0085210,USA
tt0085211,Hong Kong
tt0085213,Italy
tt0085213,Algeria
tt0085213,France
tt0085215,Yugoslavia
tt0085216,Brazil
tt0085218,Japan
tt0085224,USA
tt0085226,France
tt0085227,Soviet Union
tt0085229,Belgium
tt0085229,France
tt0085229,Italy
tt0085233,Japan
tt0085233,Spain
tt0085234,UK
tt0085236,Mexico
tt0085236,UK
tt0085238,Soviet Union
tt0085240,Italy
tt0085241,Spain
tt0085244,USA
tt0085245,USA
tt0085248,USA
tt0085249,USA
tt0085249,France
tt0085249,Bahamas
tt0085249,Spain
tt0085251,Soviet Union
tt0085253,USA
tt0085254,USA
tt0085255,USA
tt0085260,Hong Kong
tt0085266,USA
tt0085267,USA
tt0085269,Czechoslovakia
tt0085271,USA
tt0085272,France
tt0085273,Netherlands
tt0085276,USA
tt0085278,Australia
tt0085279,UK
tt0085282,Australia
tt0085287,USA
tt0085289,France
tt0085295,Australia
tt0085297,Spain
tt0085299,Colombia
tt0085303,Italy
tt0085316,Italy
tt0085316,France
tt0085320,UK
tt0085321,Hong Kong
tt0085327,Italy
tt0085327,USA
tt0085328,Italy
tt0085333,USA
tt0085334,Canada
tt0085334,USA
tt0085335,Soviet Union
tt0085336,China
tt0085336,Hong Kong
tt0085340,Mexico
tt0085341,France
tt0085345,Peru
tt0085346,USA
tt0085354,France
tt0085356,Spain
tt0085356,Mexico
tt0085356,Italy
tt0085361,India
tt0085366,Italy
tt0085368,Spain
tt0085370,France
tt0085374,Spain
tt0085375,USA
tt0085378,France
tt0085379,Canada
tt0085380,USA
tt0085382,USA
tt0085383,Spain
tt0085384,USA
tt0085384,UK
tt0085385,Canada
tt0085387,USA
tt0085388,Hong Kong
tt0085388,Taiwan
tt0085390,USA
tt0085394,USA
tt0085394,France
tt0085396,USA
tt0085398,USA
tt0085398,UK
tt0085400,UK
tt0085400,Switzerland
tt0085400,Portugal
tt0085407,USA
tt0085408,USA
tt0085409,USA
tt0085412,USA
tt0085415,USA
tt0085418,UK
tt0085420,Italy
tt0085426,France
tt0085434,USA
tt0085437,Hong Kong
tt0085441,West Germany
tt0085442,USA
tt0085450,USA
tt0085451,Poland
tt0085454,Italy
tt0085461,UK
tt0085468,Spain
tt0085470,USA
tt0085473,USA
tt0085475,USA
tt0085477,France
tt0085478,UK
tt0085482,USA
tt0085482,UK
tt0085486,France
tt0085489,France
tt0085491,Spain
tt0085491,Italy
tt0085494,USA
tt0085496,Spain
tt0085499,Spain
tt0085501,Mexico
tt0085501,West Germany
tt0085501,France
tt0085503,Taiwan
tt0085512,Hungary
tt0085513,USA
tt0085514,Spain
tt0085514,Italy
tt0085515,USA
tt0085524,Italy
tt0085529,France
tt0085536,France
tt0085540,Italy
tt0085542,USA
tt0085546,USA
tt0085547,USA
tt0085549,USA
tt0085551,USA
tt0085568,West Germany
tt0085571,South Africa
tt0085574,Sweden
tt0085575,Brazil
tt0085576,France
tt0085582,Spain
tt0085585,West Germany
tt0085588,USA
tt0085589,UK
tt0085589,West Germany
tt0085596,Brazil
tt0085597,Italy
tt0085599,Greece
tt0085602,USA
tt0085603,USA
tt0085603,Canada
tt0085605,Italy
tt0085606,UK
tt0085608,USA
tt0085615,USA
tt0085619,France
tt0085619,Tunisia
tt0085622,Canada
tt0085625,Italy
tt0085626,Taiwan
tt0085627,Italy
tt0085628,Hong Kong
tt0085636,USA
tt0085640,USA
tt0085656,USA
tt0085660,West Germany
tt0085662,Italy
tt0085666,West Germany
tt0085666,France
tt0085671,Japan
tt0085672,Italy
tt0085672,USA
tt0085678,Hong Kong
tt0085678,Yugoslavia
tt0085678,USA
tt0085688,Hungary
tt0085688,USA
tt0085689,Australia
tt0085693,UK
tt0085695,Taiwan
tt0085701,USA
tt0085701,UK
tt0085704,USA
tt0085706,USA
tt0085712,Yugoslavia
tt0085713,Yugoslavia
tt0085723,Soviet Union
tt0085724,USA
tt0085725,France
tt0085737,Italy
tt0085743,India
tt0085746,Yugoslavia
tt0085748,Czechoslovakia
tt0085750,USA
tt0085755,UK
tt0085756,USA
tt0085758,USA
tt0085763,France
tt0085763,Canada
tt0085764,USA
tt0085767,Hungary
tt0085768,Yugoslavia
tt0085769,Yugoslavia
tt0085770,Sweden
tt0085780,UK
tt0085781,West Germany
tt0085785,India
tt0085792,Philippines
tt0085794,USA
tt0085797,Canada
tt0085807,Poland
tt0085811,UK
tt0085815,Hungary
tt0085821,USA
tt0085823,USA
tt0085824,Spain
tt0085829,Netherlands
tt0085829,Belgium
tt0085830,Japan
tt0085838,USA
tt0085839,France
tt0085841,Hong Kong
tt0085843,West Germany
tt0085843,France
tt0085852,USA
tt0085859,UK
tt0085861,Spain
tt0085862,USA
tt0085863,USA
tt0085864,Hong Kong
tt0085867,USA
tt0085868,Canada
tt0085868,USA
tt0085871,USA
tt0085872,USA
tt0085873,USA
tt0085878,Italy
tt0085878,France
tt0085880,Spain
tt0085883,Spain
tt0085886,India
tt0085891,USA
tt0085892,USA
tt0085893,Australia
tt0085894,USA
tt0085895,USA
tt0085900,France
tt0085901,France
tt0085901,Canada
tt0085908,USA
tt0085911,UK
tt0085911,Iraq
tt0085912,India
tt0085913,India
tt0085916,Poland
tt0085918,USA
tt0085919,USA
tt0085933,New Zealand
tt0085933,UK
tt0085933,Japan
tt0085934,France
tt0085935,USA
tt0085937,USA
tt0085939,Australia
tt0085947,Romania
tt0085947,West Germany
tt0085951,Hong Kong
tt0085953,Hong Kong
tt0085959,UK
tt0085963,France
tt0085963,West Germany
tt0085963,Switzerland
tt0085966,Spain
tt0085970,USA
tt0085972,Spain
tt0085979,USA
tt0085980,USA
tt0085983,Hong Kong
tt0085983,Italy
tt0085991,Japan
tt0085994,New Zealand
tt0085994,USA
tt0085995,USA
tt0086004,Yugoslavia
tt0086005,USA
tt0086006,USA
tt0086006,West Germany
tt0086006,UK
tt0086011,USA
tt0086013,USA
tt0086014,USA
tt0086017,Argentina
tt0086022,Italy
tt0086022,Soviet Union
tt0086024,Australia
tt0086026,Spain
tt0086026,France
tt0086033,Italy
tt0086034,UK
tt0086036,Canada
tt0086036,USA
tt0086050,USA
tt0086051,USA
tt0086056,Philippines
tt0086058,USA
tt0086064,Denmark
tt0086066,USA
tt0086066,France
tt0086069,Sweden
tt0086074,Italy
tt0086079,France
tt0086081,UK
tt0086087,France
tt0086088,Italy
tt0086099,France
tt0086102,Australia
tt0086104,Spain
tt0086107,USA
tt0086111,Norway
tt0086111,Denmark
tt0086112,USA
tt0086112,UK
tt0086113,Canada
tt0086119,USA
tt0086122,UK
tt0086129,Canada
tt0086129,USA
tt0086135,Italy
tt0086135,Philippines
tt0086136,France
tt0086136,West Germany
tt0086137,USA
tt0086141,UK
tt0086143,USA
tt0086146,USA
tt0086148,Japan
tt0086149,Soviet Union
tt0086149,Ukraine
tt0086153,France
tt0086154,USA
tt0086154,Australia
tt0086156,India
tt0086160,Japan
tt0086165,Italy
tt0086170,India
tt0086173,Sweden
tt0086176,Italy
tt0086182,Greece
tt0086189,Australia
tt0086190,USA
tt0086192,USA
tt0086194,USA
tt0086197,USA
tt0086199,Finland
tt0086200,USA
tt0086203,Canada
tt0086205,USA
tt0086206,Aruba
tt0086206,Saudi Arabia
tt0086206,France
tt0086212,France
tt0086213,France
tt0086213,Martinique
tt0086214,France
tt0086214,Canada
tt0086216,USA
tt0086219,UK
tt0086220,Canada
tt0086222,Italy
tt0086226,Romania
tt0086227,USA
tt0086230,India
tt0086231,India
tt0086232,UK
tt0086232,USA
tt0086238,Italy
tt0086240,Italy
tt0086242,Japan
tt0086244,Japan
tt0086247,Japan
tt0086248,USA
tt0086250,USA
tt0086253,Italy
tt0086257,West Germany
tt0086260,Mongolia
tt0086260,East Germany
tt0086262,USA
tt0086264,Canada
tt0086265,UK
tt0086267,West Germany
tt0086274,Italy
tt0086276,Canada
tt0086282,France
tt0086284,Czechoslovakia
tt0086286,Taiwan
tt0086288,Italy
tt0086301,Hong Kong
tt0086303,Hong Kong
tt0086308,Hong Kong
tt0086311,France
tt0086312,USA
tt0086314,Italy
tt0086318,Denmark
tt0086319,Czechoslovakia
tt0086320,USA
tt0086325,USA
tt0086330,France
tt0086330,Italy
tt0086331,Italy
tt0086336,USA
tt0086337,USA
tt0086339,Turkey
tt0086339,Italy
tt0086340,Mexico
tt0086340,USA
tt0086343,Italy
tt0086345,USA
tt0086346,USA
tt0086346,Canada
tt0086349,Canada
tt0086352,USA
tt0086355,USA
tt0086355,West Germany
tt0086356,USA
tt0086358,Italy
tt0086361,USA
tt0086369,Netherlands
tt0086372,Italy
tt0086372,France
tt0086372,West Germany
tt0086373,Canada
tt0086373,USA
tt0086374,USA
tt0086377,USA
tt0086379,USA
tt0086381,Philippines
tt0086383,USA
tt0086390,West Germany
tt0086393,UK
tt0086393,USA
tt0086394,West Germany
tt0086397,USA
tt0086403,Hungary
tt0086405,USA
tt0086407,Soviet Union
tt0086409,USA
tt0086409,UK
tt0086410,Italy
tt0086410,France
tt0086412,Italy
tt0086420,France
tt0086421,Hungary
tt0086423,USA
tt0086425,USA
tt0086428,France
tt0086428,Spain
tt0086429,USA
tt0086434,Italy
tt0086438,Italy
tt0086442,USA
tt0086443,USA
tt0086447,Czechoslovakia
tt0086447,West Germany
tt0086447,Austria
tt0086449,USA
tt0086450,USA
tt0086456,Japan
tt0086459,Italy
tt0086461,USA
tt0086462,Soviet Union
tt0086465,USA
tt0086476,USA
tt0086477,Czechoslovakia
tt0086479,France
tt0086479,Portugal
tt0086479,West Germany
tt0086482,Spain
tt0086483,Italy
tt0086484,Italy
tt0086484,Spain
tt0086486,France
tt0086486,Spain
tt0086488,Sweden
tt0086489,USA
tt0086490,Yugoslavia
tt0086490,USA
tt0086491,USA
tt0086494,USA
tt0086497,New Zealand
tt0086498,Denmark
tt0086505,France
tt0086508,USA
tt0086510,USA
tt0086510,Mexico
tt0086515,Japan
tt0086520,Japan
tt0086523,Finland
tt0086525,USA
tt0086527,Soviet Union
tt0086531,Yugoslavia
tt0086541,Canada
tt0086542,France
tt0086543,Netherlands
tt0086546,Portugal
tt0086546,France
tt0086548,Italy
tt0086551,France
tt0086553,Netherlands
tt0086553,Belgium
tt0086554,Soviet Union
tt0086557,France
tt0086561,Soviet Union
tt0086566,USA
tt0086567,USA
tt0086571,USA
tt0086577,UK
tt0086577,USA
tt0086578,West Germany
tt0086582,UK
tt0086585,Poland
tt0086586,Australia
tt0086589,USA
tt0086593,USA
tt0086594,Hong Kong
tt0086597,India
tt0086605,Hong Kong
tt0086606,Hong Kong
tt0086607,Hong Kong
tt0086610,UK
tt0086617,USA
tt0086617,Australia
tt0086619,USA
tt0086619,UK
tt0086622,Taiwan
tt0086622,Hong Kong
tt0086625,USA
tt0086636,Italy
tt0086637,USA
tt0086640,Hong Kong
tt0086642,France
tt0086646,Hong Kong
tt0086650,France
tt0086652,Norway
tt0086654,Gabon
tt0086654,France
tt0086655,France
tt0086833,West Germany
tt0086833,Czechoslovakia
tt0086837,USA
tt0086841,Italy
tt0086846,West Germany
tt0086847,USA
tt0086850,Italy
tt0086852,France
tt0086856,USA
tt0086859,USA
tt0086863,Poland
tt0086863,Soviet Union
tt0086864,Spain
tt0086865,Spain
tt0086868,Italy
tt0086872,UK
tt0086873,USA
tt0086874,Italy
tt0086876,USA
tt0086877,USA
tt0086879,Italy
tt0086879,France
tt0086879,USA
tt0086879,Czechoslovakia
tt0086881,Italy
tt0086884,USA
tt0086886,USA
tt0086889,France
tt0086890,France
tt0086896,USA
tt0086902,France
tt0086904,UK
tt0086910,France
tt0086911,West Germany
tt0086915,Argentina
tt0086919,Italy
tt0086927,USA
tt0086930,USA
tt0086934,France
tt0086934,Tunisia
tt0086935,Yugoslavia
tt0086942,Canada
tt0086942,France
tt0086945,USA
tt0086946,USA
tt0086947,Canada
tt0086950,Hong Kong
tt0086955,USA
tt0086960,USA
tt0086961,Poland
tt0086964,France
tt0086964,Belgium
tt0086967,USA
tt0086969,USA
tt0086971,USA
tt0086972,Italy
tt0086973,USA
tt0086974,USA
tt0086977,USA
tt0086978,UK
tt0086978,Greece
tt0086979,USA
tt0086980,USA
tt0086981,UK
tt0086984,USA
tt0086985,USA
tt0086987,USA
tt0086988,France
tt0086989,France
tt0086989,Italy
tt0086992,UK
tt0086992,USA
tt0086993,UK
tt0086993,New Zealand
tt0086993,USA
tt0086994,France
tt0086998,USA
tt0086999,USA
tt0087001,USA
tt0087002,France
tt0087003,USA
tt0087004,USA
tt0087006,USA
tt0087008,West Germany
tt0087008,Austria
tt0087013,Denmark
tt0087015,USA
tt0087018,Philippines
tt0087019,UK
tt0087020,Finland
tt0087023,Italy
tt0087032,Hong Kong
tt0087032,USA
tt0087034,Italy
tt0087034,France
tt0087039,France
tt0087039,Italy
tt0087041,USA
tt0087042,USA
tt0087045,Argentina
tt0087050,USA
tt0087054,USA
tt0087060,Netherlands
tt0087062,USA
tt0087065,USA
tt0087066,Czechoslovakia
tt0087068,Italy
tt0087068,West Germany
tt0087072,UK
tt0087075,UK
tt0087078,USA
tt0087078,Mexico
tt0087085,Australia
tt0087088,Italy
tt0087089,USA
tt0087091,USA
tt0087092,USA
tt0087096,USA
tt0087100,USA
tt0087102,Portugal
tt0087115,West Germany
tt0087121,Argentina
tt0087123,Yugoslavia
tt0087127,Argentina
tt0087127,USA
tt0087129,West Germany
tt0087130,Canada
tt0087132,USA
tt0087133,West Germany
tt0087133,Italy
tt0087134,USA
tt0087137,Hong Kong
tt0087144,Liechtenstein
tt0087144,France
tt0087144,Switzerland
tt0087145,Hong Kong
tt0087145,Taiwan
tt0087147,West Germany
tt0087148,West Germany
tt0087150,USA
tt0087175,USA
tt0087181,Italy
tt0087182,Mexico
tt0087182,USA
tt0087188,Italy
tt0087188,France
tt0087197,USA
tt0087197,UK
tt0087198,USA
tt0087202,Japan
tt0087205,France
tt0087208,Italy
tt0087222,USA
tt0087222,UK
tt0087222,Mexico
tt0087229,USA
tt0087231,Mexico
tt0087231,UK
tt0087231,USA
tt0087233,USA
tt0087237,UK
tt0087237,West Germany
tt0087238,Spain
tt0087238,France
tt0087243,USA
tt0087246,Soviet Union
tt0087246,Italy
tt0087246,France
tt0087247,USA
tt0087250,France
tt0087258,Malta
tt0087258,Italy
tt0087258,USA
tt0087260,UK
tt0087260,USA
tt0087262,USA
tt0087263,USA
tt0087265,USA
tt0087268,USA
tt0087270,USA
tt0087277,USA
tt0087280,Denmark
tt0087282,USA
tt0087284,France
tt0087287,USA
tt0087287,Canada
tt0087287,France
tt0087289,France
tt0087298,USA
tt0087301,China
tt0087310,West Germany
tt0087310,Italy
tt0087310,France
tt0087313,USA
tt0087314,France
tt0087315,France
tt0087320,Netherlands
tt0087328,India
tt0087332,USA
tt0087333,USA
tt0087336,USA
tt0087337,UK
tt0087350,Spain
tt0087350,Mexico
tt0087354,USA
tt0087359,USA
tt0087363,USA
tt0087365,USA
tt0087365,UK
tt0087366,USA
tt0087373,Canada
tt0087374,Canada
tt0087374,USA
tt0087376,France
tt0087377,Japan
tt0087379,USA
tt0087384,USA
tt0087385,USA
tt0087386,USA
tt0087387,Cuba
tt0087391,West Germany
tt0087397,USA
tt0087399,Canada
tt0087402,USA
tt0087412,France
tt0087412,Spain
tt0087412,Panama
tt0087417,India
tt0087418,USA
tt0087425,USA
tt0087428,Canada
tt0087428,USA
tt0087428,UK
tt0087429,USA
tt0087430,Italy
tt0087432,Iceland
tt0087432,Sweden
tt0087436,USA
tt0087436,Spain
tt0087451,USA
tt0087452,USA
tt0087456,Netherlands
tt0087461,Italy
tt0087462,Italy
tt0087464,USA
tt0087469,USA
tt0087472,USA
tt0087473,Brazil
tt0087474,India
tt0087476,USA
tt0087479,USA
tt0087481,Italy
tt0087481,Brazil
tt0087482,USA
tt0087488,Hungary
tt0087495,Czechoslovakia
tt0087507,USA
tt0087513,USA
tt0087520,France
tt0087523,West Germany
tt0087523,Mexico
tt0087525,USA
tt0087527,Denmark
tt0087527,Sweden
tt0087528,Hong Kong
tt0087537,Italy
tt0087538,USA
tt0087543,Spain
tt0087543,Mexico
tt0087544,Japan
tt0087545,Japan
tt0087550,USA
tt0087553,UK
tt0087555,USA
tt0087556,USA
tt0087564,Finland
tt0087566,West Germany
tt0087566,France
tt0087571,Japan
tt0087576,Finland
tt0087578,Hong Kong
tt0087580,West Germany
tt0087580,Czechoslovakia
tt0087589,USA
tt0087592,USA
tt0087594,Italy
tt0087597,USA
tt0087602,UK
tt0087606,Soviet Union
tt0087607,Italy
tt0087611,Finland
tt0087616,USA
tt0087616,Spain
tt0087616,Puerto Rico
tt0087622,Netherlands
tt0087625,Hong Kong
tt0087627,France
tt0087629,USA
tt0087635,USA
tt0087644,USA
tt0087648,USA
tt0087650,Soviet Union
tt0087651,West Germany
tt0087651,Czechoslovakia
tt0087652,Portugal
tt0087653,Italy
tt0087658,West Germany
tt0087660,Japan
tt0087666,USA
tt0087667,Yugoslavia
tt0087669,West Germany
tt0087677,Denmark
tt0087677,Sweden
tt0087678,India
tt0087679,Hong Kong
tt0087681,France
tt0087682,USA
tt0087682,Israel
tt0087683,Canada
tt0087685,Canada
tt0087688,USA
tt0087689,USA
tt0087699,Israel
tt0087700,USA
tt0087705,Australia
tt0087706,UK
tt0087706,Yugoslavia
tt0087709,Brazil
tt0087710,Norway
tt0087712,France
tt0087716,Italy
tt0087718,USA
tt0087720,Denmark
tt0087722,USA
tt0087723,Spain
tt0087727,USA
tt0087730,Italy
tt0087730,USA
tt0087730,Tunisia
tt0087731,Czechoslovakia
tt0087741,Netherlands
tt0087742,France
tt0087746,USA
tt0087747,USA
tt0087751,USA
tt0087755,USA
tt0087759,Italy
tt0087763,USA
tt0087765,Australia
tt0087777,USA
tt0087779,France
tt0087781,USA
tt0087784,France
tt0087784,USA
tt0087784,UK
tt0087786,USA
tt0087788,Greece
tt0087788,USA
tt0087789,Canada
tt0087795,USA
tt0087796,USA
tt0087798,USA
tt0087799,USA
tt0087800,USA
tt0087803,UK
tt0087805,USA
tt0087806,Sweden
tt0087806,UK
tt0087810,USA
tt0087811,Spain
tt0087814,Italy
tt0087815,USA
tt0087817,USA
tt0087818,France
tt0087821,France
tt0087823,Yugoslavia
tt0087828,USA
tt0087829,USA
tt0087830,Canada
tt0087835,USA
tt0087837,USA
tt0087843,USA
tt0087843,Italy
tt0087844,Canada
tt0087844,Australia
tt0087852,UK
tt0087855,Hungary
tt0087864,USA
tt0087866,UK
tt0087868,India
tt0087869,Spain
tt0087881,USA
tt0087884,West Germany
tt0087884,UK
tt0087884,France
tt0087885,Canada
tt0087885,France
tt0087886,India
tt0087888,France
tt0087889,Canada
tt0087892,USA
tt0087892,UK
tt0087897,Yugoslavia
tt0087898,Yugoslavia
tt0087900,Soviet Union
tt0087901,USA
tt0087903,France
tt0087909,Italy
tt0087909,Switzerland
tt0087910,USA
tt0087913,Spain
tt0087917,France
tt0087918,France
tt0087921,USA
tt0087925,USA
tt0087927,France
tt0087928,USA
tt0087932,USA
tt0087942,USA
tt0087944,USA
tt0087944,France
tt0087951,USA
tt0087956,USA
tt0087957,USA
tt0087958,India
tt0087959,Hong Kong
tt0087964,France
tt0087966,Italy
tt0087968,USA
tt0087971,Italy
tt0087980,UK
tt0087980,USA
tt0087981,Australia
tt0087983,USA
tt0087985,USA
tt0087986,USA
tt0087993,Hong Kong
tt0087995,USA
tt0087998,USA
tt0088000,USA
tt0088001,USA
tt0088002,France
tt0088004,France
tt0088006,USA
tt0088007,USA
tt0088008,USA
tt0088009,Poland
tt0088009,West Germany
tt0088009,Italy
tt0088011,Mexico
tt0088011,USA
tt0088015,Sweden
tt0088015,Norway
tt0088019,USA
tt0088021,Czechoslovakia
tt0088023,Czechoslovakia
tt0088024,USA
tt0088025,USA
tt0088027,Australia
tt0088027,USA
tt0088027,Spain
tt0088028,Japan
tt0088031,India
tt0088034,USA
tt0088040,Spain
tt0088041,Japan
tt0088044,USA
tt0088046,USA
tt0088046,UK
tt0088058,West Germany
tt0088059,Netherlands
tt0088066,UK
tt0088067,USA
tt0088070,Yugoslavia
tt0088072,New Zealand
tt0088072,Australia
tt0088073,USA
tt0088073,Yugoslavia
tt0088074,USA
tt0088083,Czechoslovakia
tt0088083,Poland
tt0088089,Spain
tt0088090,Spain
tt0088092,Brazil
tt0088093,Japan
tt0088097,Hong Kong
tt0088099,India
tt0088100,France
tt0088100,Italy
tt0088102,UK
tt0088103,USA
tt0088103,UK
tt0088105,Hong Kong
tt0088107,Hong Kong
tt0088111,UK
tt0088116,USA
tt0088117,USA
tt0088118,New Zealand
tt0088126,Hong Kong
tt0088126,China
tt0088128,USA
tt0088133,Sweden
tt0088133,UK
tt0088135,UK
tt0088138,France
tt0088142,USA
tt0088146,USA
tt0088151,Canada
tt0088153,USA
tt0088155,Italy
tt0088157,USA
tt0088161,USA
tt0088167,France
tt0088170,USA
tt0088172,USA
tt0088175,Yugoslavia
tt0088176,USA
tt0088184,USA
tt0088184,West Germany
tt0088185,USA
tt0088194,USA
tt0088195,USA
tt0088199,USA
tt0088200,France
tt0088200,UK
tt0088206,UK
tt0088207,USA
tt0088208,Canada
tt0088210,Canada
tt0088210,USA
tt0088213,USA
tt0088222,Japan
tt0088224,USA
tt0088229,France
tt0088230,Spain
tt0088241,West Germany
tt0088241,Italy
tt0088241,UK
tt0088241,Greece
tt0088242,USA
tt0088247,USA
tt0088247,UK
tt0088250,Australia
tt0088255,USA
tt0088256,USA
tt0088258,USA
tt0088268,Hong Kong
tt0088269,Hong Kong
tt0088272,USA
tt0088274,USA
tt0088276,Greece
tt0088286,UK
tt0088286,USA
tt0088292,USA
tt0088292,Mexico
tt0088299,Denmark
tt0088300,France
tt0088307,Italy
tt0088312,Yugoslavia
tt0088315,West Germany
tt0088315,France
tt0088318,France
tt0088322,Mexico
tt0088322,USA
tt0088323,West Germany
tt0088326,USA
tt0088330,USA
tt0088333,USA
tt0088334,Japan
tt0088335,India
tt0088336,Finland
tt0088338,Yugoslavia
tt0088344,Mexico
tt0088344,France
tt0088353,USA
tt0088354,France
tt0088355,New Zealand
tt0088357,France
tt0088358,France
tt0088359,Turkey
tt0088359,UK
tt0088359,France
tt0088361,Yugoslavia
tt0088379,Argentina
tt0088379,USA
tt0088380,Italy
tt0088383,Egypt
tt0088383,France
tt0088385,USA
tt0088392,USA
tt0088392,UK
tt0088393,Philippines
tt0088395,USA
tt0088395,UK
tt0088399,Poland
tt0088402,USA
tt0088414,USA
tt0088423,Hong Kong
tt0088427,Spain
tt0088437,Finland
tt0088443,Spain
tt0088445,Denmark
tt0088447,Soviet Union
tt0088454,USA
tt0088457,Hong Kong
tt0088459,West Germany
tt0088461,Spain
tt0088462,France
tt0088463,France
tt0088466,Sweden
tt0088645,USA
tt0088670,Portugal
tt0088678,USA
tt0088680,USA
tt0088683,USA
tt0088687,India
tt0088689,USA
tt0088691,USA
tt0088695,Canada
tt0088701,USA
tt0088703,Brazil
tt0088705,Philippines
tt0088705,USA
tt0088706,USA
tt0088707,USA
tt0088708,USA
tt0088708,Philippines
tt0088710,Italy
tt0088714,France
tt0088715,France
tt0088722,UK
tt0088724,West Germany
tt0088729,USA
tt0088744,UK
tt0088745,Italy
tt0088746,USA
tt0088748,France
tt0088751,USA
tt0088752,USA
tt0088757,USA
tt0088758,USA
tt0088760,USA
tt0088763,USA
tt0088765,USA
tt0088768,France
tt0088768,West Germany
tt0088771,USA
tt0088771,Argentina
tt0088772,USA
tt0088775,USA
tt0088781,USA
tt0088784,Brazil
tt0088787,USA
tt0088789,Italy
tt0088789,West Germany
tt0088794,USA
tt0088799,Italy
tt0088800,Hong Kong
tt0088800,USA
tt0088807,UK
tt0088810,Japan
tt0088811,West Germany
tt0088812,Netherlands
tt0088814,UK
tt0088814,USA
tt0088816,USA
tt0088816,Canada
tt0088818,Italy
tt0088818,France
tt0088821,Australia
tt0088827,UK
tt0088827,Sweden
tt0088828,USA
tt0088830,Canada
tt0088830,USA
tt0088842,Iran
tt0088846,UK
tt0088846,USA
tt0088847,USA
tt0088848,Canada
tt0088848,USA
tt0088849,Norway
tt0088850,USA
tt0088851,UK
tt0088851,USA
tt0088861,Belgium
tt0088864,USA
tt0088866,Australia
tt0088870,Spain
tt0088873,France
tt0088873,Italy
tt0088876,New Zealand
tt0088879,Italy
tt0088881,Italy
tt0088881,USA
tt0088882,Yugoslavia
tt0088883,UK
tt0088885,Canada
tt0088885,USA
tt0088889,USA
tt0088889,Netherlands
tt0088891,USA
tt0088892,USA
tt0088895,USA
tt0088898,UK
tt0088915,USA
tt0088925,USA
tt0088926,Romania
tt0088929,USA
tt0088930,USA
tt0088931,Australia
tt0088933,USA
tt0088934,USA
tt0088936,USA
tt0088938,Romania
tt0088939,USA
tt0088940,Italy
tt0088944,USA
tt0088947,USA
tt0088952,Spain
tt0088952,USA
tt0088954,Spain
tt0088960,USA
tt0088961,USA
tt0088963,Canada
tt0088967,USA
tt0088968,USA
tt0088979,UK
tt0088979,USA
tt0088981,Hong Kong
tt0088986,India
tt0088987,UK
tt0088993,USA
tt0089001,Hong Kong
tt0089002,New Zealand
tt0089002,Australia
tt0089003,USA
tt0089003,Canada
tt0089009,UK
tt0089011,Norway
tt0089013,Italy
tt0089015,USA
tt0089016,Italy
tt0089017,USA
tt0089019,Italy
tt0089023,USA
tt0089023,Philippines
tt0089029,Hong Kong
tt0089034,UK
tt0089036,USA
tt0089037,USA
tt0089038,UK
tt0089048,Mexico
tt0089051,Netherlands
tt0089052,UK
tt0089055,France
tt0089056,Switzerland
tt0089056,France
tt0089057,West Germany
tt0089057,Italy
tt0089057,France
tt0089057,UK
tt0089057,Spain
tt0089060,USA
tt0089061,Belgium
tt0089061,France
tt0089065,UK
tt0089066,Switzerland
tt0089066,France
tt0089072,France
tt0089074,Hungary
tt0089077,West Germany
tt0089079,USA
tt0089081,France
tt0089084,Hungary
tt0089085,Canada
tt0089087,UK
tt0089091,Italy
tt0089092,USA
tt0089092,UK
tt0089092,West Germany
tt0089103,France
tt0089104,Italy
tt0089108,Argentina
tt0089109,USA
tt0089114,USA
tt0089115,Spain
tt0089118,USA
tt0089122,Australia
tt0089123,Hungary
tt0089124,Sweden
tt0089129,USA
tt0089134,Brazil
tt0089134,Italy
tt0089136,Italy
tt0089139,USA
tt0089153,Netherlands
tt0089153,Spain
tt0089154,USA
tt0089155,USA
tt0089160,USA
tt0089161,West Germany
tt0089161,UK
tt0089162,West Germany
tt0089163,Italy
tt0089164,Italy
tt0089164,France
tt0089167,USA
tt0089169,East Germany
tt0089173,USA
tt0089175,USA
tt0089177,Hong Kong
tt0089181,USA
tt0089194,India
tt0089200,USA
tt0089201,India
tt0089203,USA
tt0089206,Japan
tt0089208,USA
tt0089209,Romania
tt0089217,Israel
tt0089217,USA
tt0089218,USA
tt0089221,UK
tt0089222,USA
tt0089230,East Germany
tt0089231,France
tt0089233,USA
tt0089238,Hong Kong
tt0089243,USA
tt0089243,Japan
tt0089251,Italy
tt0089251,France
tt0089254,USA
tt0089256,France
tt0089259,Hong Kong
tt0089264,USA
tt0089265,USA
tt0089268,USA
tt0089269,USA
tt0089270,Hong Kong
tt0089271,Netherlands
tt0089271,USA
tt0089271,Italy
tt0089272,Japan
tt0089272,France
tt0089272,USA
tt0089274,USA
tt0089275,Japan
tt0089276,Argentina
tt0089280,USA
tt0089283,UK
tt0089284,Canada
tt0089284,France
tt0089290,France
tt0089293,Hong Kong
tt0089296,Spain
tt0089297,Brazil
